OTU,Kingdom,Phylum,Class,Order,Family,Genus
Otu20798,Eukaryota,Ciliophora,Intramacronucleata,Intramacronucleata_unclassified,Intramacronucleata_unclassified,Intramacronucleata_unclassified
Otu20799,Eukaryota,Ciliophora,Intramacronucleata,Intramacronucleata_unclassified,Intramacronucleata_unclassified,Intramacronucleata_unclassified
Otu20800,Eukaryota,Ciliophora,Intramacronucleata,Intramacronucleata_unclassified,Intramacronucleata_unclassified,Intramacronucleata_unclassified
Otu20801,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea_unclassified,Spirotrichea_unclassified
Otu20802,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20803,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea_unclassified,Spirotrichea_unclassified
Otu20804,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea_unclassified,Spirotrichea_unclassified
Otu20805,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20806,Eukaryota,Arthropoda,Maxillopoda,Harpacticoida,Harpacticoida_fa,Harpacticoida_ge
Otu20807,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20808,Eukaryota,Ciliophora,Intramacronucleata,Intramacronucleata_unclassified,Intramacronucleata_unclassified,Intramacronucleata_unclassified
Otu20809,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20810,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20811,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20812,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20813,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20814,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20815,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20816,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20817,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20818,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20819,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20820,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20821,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20822,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20823,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20824,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20825,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20826,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20827,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20828,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20829,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20830,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20831,Eukaryota,Cercozoa,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified
Otu20832,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20833,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20834,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20835,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20836,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20837,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20838,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20839,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20840,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20841,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20842,Eukaryota,Euglenozoa,Euglenozoa_unclassified,Euglenozoa_unclassified,Euglenozoa_unclassified,Euglenozoa_unclassified
Otu20843,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20844,Eukaryota,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified
Otu20845,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20846,Eukaryota,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified
Otu20847,Eukaryota,Basidiomycota,Agaricomycetes,Agaricomycetes_unclassified,Agaricomycetes_unclassified,Agaricomycetes_unclassified
Otu20848,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20849,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophytina_unclassified,Bacillariophytina_unclassified
Otu20850,Eukaryota,Arthropoda,Maxillopoda,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified
Otu20851,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20852,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20853,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea_unclassified,Spirotrichea_unclassified
Otu20854,Eukaryota,Vertebrata,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified
Otu20855,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20856,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20857,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20858,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20859,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20860,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20861,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20862,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20863,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20864,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20865,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20866,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20867,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20868,Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Oligohymenophorea_unclassified
Otu20869,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20870,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20871,Eukaryota,MAST-12,MAST-12A,MAST-12A_or,MAST-12A_fa,MAST-12A_ge
Otu20872,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20873,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20874,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhizaspididae,Rhogostoma
Otu20875,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20876,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20877,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20878,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20879,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20880,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20881,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20882,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20883,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20884,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20885,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20886,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20887,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20888,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Ochromonadales_fa_unclassified
Otu20889,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20890,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Bacillariophyceae_unclassified
Otu20891,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20892,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20893,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20894,Eukaryota,Cercozoa,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified
Otu20895,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20896,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20897,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20898,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20899,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20900,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20901,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20902,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20903,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20904,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20905,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20906,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20907,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Trichocomaceae_unclassified
Otu20908,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20909,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20910,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20911,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Eurotiales_unclassified,Eurotiales_unclassified
Otu20912,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium
Otu20913,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20914,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium
Otu20915,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Trichocomaceae_unclassified
Otu20916,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20917,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20918,Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Onygenales_unclassified,Onygenales_unclassified
Otu20919,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Trichocomaceae_unclassified
Otu20920,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20921,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Trichocomaceae_unclassified
Otu20922,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20923,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Trichocomaceae_unclassified
Otu20924,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20925,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20926,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20927,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20928,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20929,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Trichocomaceae_unclassified
Otu20930,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20931,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20932,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus
Otu20933,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20934,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20935,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20936,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20937,Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified
Otu20938,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20939,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20940,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20941,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Ochromonadales_fa_unclassified
Otu20942,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20943,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20944,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20945,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20946,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Choreotrichia_unclassified
Otu20947,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20948,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20949,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20950,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas
Otu20951,Eukaryota,Vertebrata,Mammalia,Mammalia_or,Mammalia_fa,Mammalia_ge
Otu20952,Eukaryota,Phragmoplastophyta,Embryophyta,Brassicales,Brassicales_fa,Brassicales_fa_unclassified
Otu20953,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20954,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20955,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Bacillariophyceae_unclassified
Otu20956,Eukaryota,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Bacillariophyceae_unclassified
Otu20957,Eukaryota,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Developayella
Otu20958,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20959,Eukaryota,Ascomycota,Dothideomycetes,Dothideomycetes_unclassified,Dothideomycetes_unclassified,Dothideomycetes_unclassified
Otu20960,Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolales_unclassified,Sporidiobolales_unclassified
Otu20961,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20962,Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Oligohymenophorea_unclassified
Otu20963,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20964,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Davidiellaceae,Cladosporium
Otu20965,Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae_Sedis,Rhodosporidium
Otu20966,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20967,Eukaryota,Basidiomycota,Basidiomycota_unclassified,Basidiomycota_unclassified,Basidiomycota_unclassified,Basidiomycota_unclassified
Otu20968,Eukaryota,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified
Otu20969,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20970,Eukaryota,Incertae_Sedis_ph,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Telonema
Otu20971,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
Otu20972,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
