Group,L0_G,L1_G,L3_G,L4_G,L6_G,L8_G,L9_G,L10_G,L11_G,L12_G,L13_G,L14_G,L16_G,L17_G,L18_G,L19_G,L20_G,S16_G,S17_G,S18_G,S19_G,S20_G,L0_R,L1_R,L2_R,L3_R,L5_R,L6_R,L8_R,L9_R,L10_R,L11_R,L12_R,L13_R,L14_R,L16_R,L18_R,L19_R,L20_R,S16_R,S17_R,S18_R,S19_R,S20_R
Otu000063,0.032669062,0.076126675,0,0.093172836,0.762480219,0,0,0,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0,0,0,0.248962656,0,0.029844807,0.051733057,0.181134179,0.215406708,0.148093299,0.090203861,0.31069058,0.052067062,0.084151473,0.092250923,0.01391014,0.695729406,1.593252109,1.320827776,0.853030034,2.41928825
Otu000064,0,0.228380024,0,0,5.186304129,0.060422961,0.13637692,0.024059117,0.024071075,0,0,0,0.034650035,0.035779775,0,0,0,0,0,0,0.002679528,0.014917803,0.024881811,0.183066362,0,0,4.89626556,0.02266289,4.426979706,1.024314537,2.326877525,3.066981229,0.462791559,0.090203861,0.00706115,0,0,0.009225092,0,0,0,0,0,0
Otu000065,0,0,0,0,0.00719321,0.060422961,0.13312985,0.261213267,0.120355377,0.320564193,0.083163541,0.091053048,1.03950104,0.245985956,0.531774104,0.563572709,0.340039671,0.193110882,0.501676727,0.100865318,0.332261522,0.190947877,0,0.274599542,0.274725275,0,0.414937759,0.02266289,0.009948269,0.010346611,0.08360039,0.041029849,0.037023325,0,0.028244598,0.20826825,0.149602618,0.064575646,0.125191264,0.029605507,0,0.159187712,0.115514484,0.103211956
Otu000066,0,0,0.539568345,0.770930075,0,0.543806647,0.428613177,0.347138684,0.407020001,0.176310306,0.199592499,0.170229612,0.103950104,0.178898877,0.382588609,0.307403296,0.067299518,0.004490951,0,0,0,0.002983561,0,0,0,0,0.165975104,0,0.49741345,0.372478013,0.320468162,0.246179095,0.499814883,1.623669493,0.501341618,0.281162137,0.317905563,0.405904059,0.612046182,0.014802753,0.234301781,0,0,0
Otu000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037191839,0.037424589,0.009389671,0.015926103,0.053590568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007401377,0,0.28395646,0.45761507,0.004128478
Otu000068,0,0.137028015,0.059952038,0.1097035,0.00719321,0,0.042211904,0.024059117,0.074401506,0.208366725,0.008316354,0.007917656,0.334950335,0.02236236,0.137154407,0.495260866,0.076154718,0.097303933,0.237424547,0.191113235,0.359056806,0.444550527,0.049763623,0.183066362,0,0,0.663900415,2.266288952,0,0.010346611,0.013933398,0.030772387,0.018511662,0.054122316,0.028244598,0.04165365,0.009350164,0.055350554,0.055640562,0.15542891,0.046860356,0.434539431,0.284343345,0.350920651
Otu000069,0,0.015225335,0.239808153,0.228423726,0.194216659,0.120845921,0.220800727,0.886750301,0.288852904,0.496874499,0.166327082,0.336500396,0.334950335,0.16100899,0.307995861,0.247630433,0.092094078,0.22155357,0.244131455,0.069013112,0.026795284,0.008950682,0,0,0,0,0,0.079320113,0,0.103466115,0.139333984,0.112832085,0.166604961,0.162366949,0.614320011,0.249921899,0.177653109,0.055350554,0.264292669,0.06661239,0.062480475,0.004302371,0.048871512,0.024770869
Otu000070,0,0.015225335,0,0.243451603,0,0.060422961,1.28259246,1.519161368,1.573373014,0,0,0,0,0,0,0,0,0,0,0,0.002679528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000071,0,0.137028015,0,0.010519514,0.36685369,0.120845921,0.123388642,0.192472933,0.378572366,0.272479564,0.128903489,0.257323832,0.508200508,0.353325283,0.601554417,0.256169413,0.549022386,0.046406491,0.005365526,0.005308701,0.002679528,0,0.074645434,0.04576659,0,0,0.165975104,0,0.089534421,0.051733057,0.153267382,0.194891784,0.185116623,0.631427025,0.183589888,1.17671561,0.299205236,0.313653137,0.598136041,0.19983717,1.296469853,0.180699565,0,0
Otu000072,0,0,0.059952038,0.018033452,0.129477773,0.060422961,0.022729487,0.013748067,0.015317957,0.240423145,0.004158177,0.015835313,0,0.062614607,0.276715032,0.034155922,0.00708416,0.122752653,0.173038229,0.180495833,0.061629153,0.005967121,0,0.503432494,0.183150183,0,0,0.011331445,0.009948269,0,0.041800195,0.020514925,0,0,0,0.072893887,0.056100982,0.027675277,0.069550702,0.2220413,0.84348641,0.0731403,0,0.037156304
Otu000073,0,0,0,0,0,0,0.006494139,0,0.00218828,0,0.004158177,0,0.173250173,0.008944944,0.038499483,0,0,0,0.175720993,0.376917768,1.146838156,0.25658621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038721335,0,0
Otu000074,0.010889687,0.243605359,0.119904077,0.072133808,0.021579629,0,0.061694321,0.130606633,0.183815484,0.048084629,0.124745312,0.110847189,0.473550474,0.362270227,0.538992757,1.579711382,0.469325588,0.047903474,0.036217304,0.058395711,0.024115756,0.011934242,0,0.04576659,0,0,0.912863071,0,0.009948269,0.051733057,0.055733593,0.030772387,0,0,0.112978393,0.260335312,0.3085554,0.322878229,0.417304215,0.029605507,0.031240237,0.012907112,0,0.037156304
Otu000076,0,0,0,0,0,0,0,0.003437017,0,0,0.029107239,0,0.115500116,0.004472472,0,0.017077961,0.00354208,0.008981901,0.42119383,0.143334926,0.878885316,0.337142346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302371,0,0
Otu000077,0,0.609013398,1.378896882,0.106697925,0.028772838,0.060422961,0.038964834,0.0206221,0.10503742,0.192338516,0.195434322,0.645288994,0.219450219,0.822934836,0.644866335,2.68977884,0.173561916,0.056885376,0.109993293,0.11148272,0.037513398,0.005967121,0,0,0.183150183,0,0,0,0,0,0.013933398,0.010257462,0,0,0,0,0,0.018450185,0,0.007401377,0,0.025814224,0,0
Otu000078,0,0,0,0.003005575,0,0,0.159106406,0.206221,0.369819248,0.032056419,0.14137802,0.760095012,0.542850543,3.287266872,0.428306745,0.00853898,0.051360159,0.07934013,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012907112,0,0
Otu000079,0,0.441534714,2.458033573,1.009873315,1.057401813,0,0.016235348,0,0.004376559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049763623,0.091533181,1.465201465,0,6.721991701,0,0,0.031039834,1.407273234,1.979690225,0.296186598,0.288652354,0.988560938,0.010413412,0.009350164,0,0,0,0,0,0,0.004128478
Otu000080,0,0.426309379,0.179856115,0.115714651,0.00719321,0,0.006494139,0.037807183,0.194756882,0,0.074847187,0.051464766,0.658350658,0.398050002,0.548617628,0.486721885,0.255029753,0.10478885,0.112676056,0.132717524,0.669882101,0.51317242,0,0.137299771,0.641025641,0,0,0,0,0,0,0,0,0,0,0,0.018700327,0,0,0,0,0.004302371,0,0
Otu000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89052795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000082,0,0,0,0.049591993,3.769241836,0.483383686,0.461083872,0.192472933,0.059083549,0.096169258,0.14137802,0.063341251,0.265650266,0.111811798,0.122717101,0.341559218,0.061986398,0.017963803,0.036217304,0.031852206,0.002679528,0.017901363,0,0,0.183150183,0,0,0.827195467,1.59172304,0.144852561,0.027866797,0.051287312,0,0,0.049428047,0.072893887,0.093501636,0.304428044,0.111281124,0.014802753,0.015620119,0,0,0
Otu000083,0,0,0,0,0,0,0.357177647,0.481182334,2.251739682,0.625100176,0.124745312,0.079176564,0.011550012,0.053669663,0,0,0,0,0,0,0,0,0,0,0.457875458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000084,0.021779375,0.076126675,0,0.001502788,0.136670983,0,0.019482417,0.044681217,0.673990109,0.288507774,0.024949062,0.011876485,0.219450219,0.214678653,0.0409057,0.19639655,0.037191839,0.029939672,0.017437961,0.037160907,0.024115756,0.029835606,0.024881811,0,0.091575092,0,0,0,0.09948269,0.289705122,0.097533788,0.030772387,0.055534987,0,0.014122299,0.958033948,1.093969144,2.555350554,2.378634024,0.04440826,0.249921899,0.197909048,0,0.061927174
Otu000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158810366,0,0.035420799,0.014969836,0.001341382,0,0.008038585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223723272,0.142171672,0.012385435
Otu000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029939672,0,0,0,0,0,0,0,5.303765528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037006883,0,0,0,0
Otu000087,0,0,0,0,0.618616026,0,0,0,0.008753118,0.064112839,0.14137802,0.498812352,0.392700393,0.697705622,0.310402079,0.324481257,0.044275999,0,0,0,0,0,0,0.320366133,6.318681319,0,0.746887967,0,1.323119777,0.434557682,0.376201756,0.307723869,0.185116623,0.992242468,0.939132891,0.458190149,0.327255727,0.239852399,0.29211295,0.04440826,0,0,0,0
Otu000088,0,0.12180268,0,0.372691342,0.00719321,0,0.038964834,0.024059117,0.043765591,0,0.020790885,0.08709422,0.069300069,0.071559551,0.091436271,0.281786355,0.038962879,0.032933639,0.028169014,0,0.008038585,0.05370409,0,0,0,0,0.829875519,0.135977337,0.009948269,0.010346611,0.013933398,0.051287312,0.037023325,0,0.105917243,0.20826825,0.056100982,0.101476015,0.083460843,0.074013767,0.031240237,0.21081616,0.293229074,0.462389563
Otu000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01062624,0.025448721,0,0.005308701,0.032154341,0.002983561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007401377,0,0.387213355,0.275457615,0.045413261
Otu000090,0,0,0.71942446,0.315585411,0,0,0.090917947,0.532737584,0.019694516,0.032056419,1.817123373,0,0.034650035,0,0.019249741,0,0.00354208,0.049400458,0.134138162,0.042469608,0.125937835,0.241668407,0,0.137299771,0,0,0,0,0.019896538,0.020693223,0,0,0,0,0.00706115,0,0,0.08302583,0,0,0,0,0,0
Otu000091,0.098007187,0.563337393,1.019184652,0.195362397,0,0.362537764,0.350683508,1.780374635,0.763709572,0.080141048,0.058214479,0,0.023100023,0,0,0,0,0,0,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000092,0,0,0,0.021039027,0,0.060422961,0.042211904,0.116858567,0.035012473,0.208366725,0.037423593,0.122723674,0,0.102866855,0.18527876,0.017077961,0.047818079,0.276941962,0.181086519,0.079630514,0.227759914,0.095473939,0,0,0,0,0,0.419263456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012907112,0,0
Otu000093,0.010889687,0,0,0.02554739,0,0.060422961,0.016235348,0.017185083,0.021882796,0,0.041581771,0.019794141,0.207900208,0.545641576,0.632835246,0.102467765,0.906772457,0,0.076458753,0,0,0,0.024881811,0,0,0.004852484,0,0,0,0.020693223,0.013933398,0.010257462,0.111069974,0,0.169467589,0.270748724,0.215053763,0.166051661,0.166921686,0.037006883,0.046860356,0,0,0
Otu000094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000095,0,0.015225335,0,0,0.064738886,0,0,0,0,0.032056419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019896538,0.041386446,0.25080117,0.26669402,0.444279896,1.298935594,1.405168761,2.426325107,1.533426835,1.540590406,1.516205314,0.02220413,0.73414558,0.103256895,0.111071619,0.103211956
Otu000096,0,0,0.419664269,0.001502788,0.014386419,0,0.00324707,0.003437017,0.019694516,0.160282096,0.008316354,0,0.046200046,0,0.052936789,0,0.01239728,0,0,0,0.008038585,0.002983561,0,0,0.274725275,0,0.995850622,0.011331445,0,0,0,0,0,0,0.014122299,0,0.009350164,0.036900369,0,0,0,0.012907112,0,0.053670217
Otu000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708416,0.019460787,0.005365526,0,0.005359057,0.005967121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027820281,0.007401377,0,0.0731403,0.039985783,0.024770869
Otu000098,0.849395622,0.09135201,0,0.013525089,0.115091354,0,0,0.024059117,0.004376559,0,0.004158177,0.300870942,0,0.035779775,0,0.034155922,0.0177104,0.080837113,0.022803488,0.021234804,0.002679528,0.116358863,0.547399851,0.137299771,0,0,0,0,0.149224035,0.07242628,0.041800195,0.010257462,0,0,0,0,0,0.009225092,0,0,0.171821306,0.004302371,0,0.148625217
Otu000099,0.740498748,0.197929354,1.738609113,0.226920938,2.02848511,0.120845921,0.035717765,0.01031105,0.004376559,0,0,0,0,0,0,0,0.00531312,0,0,0,0,0,0.72157253,8.054919908,2.655677656,0,0,0,0.318344608,0.175892395,0.222934374,0.410298492,0.111069974,0.054122316,0.183589888,0.104134125,0.046750818,0.470479705,0.055640562,0.11102065,0.015620119,0,0,0
Otu000100,0,0,0,0,0,0,0,0.003437017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.867041925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077442671,0,0
Otu000101,0,0,0,0.001502788,0,0,0.00324707,0,0,0,0,0,0,0,0,0,0.01062624,0.028442688,0.004024145,0.015926103,0.01607717,0.008950682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014802753,0,0.025814224,0.377643505,0.016513913
Otu000102,0.0871175,0.106577345,0,0.006011151,0,0,0.055200182,0.075614367,0.474856668,0.144253887,0.316021456,1.306413302,0.219450219,0.559058992,0.156404148,0.162240628,0.099178237,0.017963803,0.004024145,0.010617402,0.034833869,0.026852045,0,0,1.007326007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000103,0,0.12180268,0.299760192,0.012022301,0,0,0.120141572,0.037807183,0.142238172,0.01602821,0,0,0,0,0,0,0,0,0.228034876,0.376917768,0.259914255,1.226243399,0.024881811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021511853,0,0
Otu000104,0.065338125,0.243605359,0.959232614,0.240446027,0.208603079,6.163141994,1.82810014,0.099673483,0.087531183,0,0,0,0.046200046,0.040252247,0,0,0,0,0,0.005308701,0,0.008950682,0.049763623,0,0,0,0,0,0.029844807,0.124159338,0,0,0,0,0,0.010413412,0,0,0,0.007401377,0.156201187,0,0.044428648,0.004128478
Otu000105,0.010889687,0.045676005,0,0,0.021579629,0.060422961,0.038964834,0.048118233,0.218827957,0.993748998,1.53852551,0.269200317,0.773850774,0.53222416,0,0,0.00531312,0.110776785,0.053655265,0.074321813,0.058949625,0.020884924,0,0,0,0,0.331950207,0,0.019896538,0.031039834,0.027866797,0.010257462,0,0.054122316,0,0.010413412,0,0,0,0,0,0.008604741,0,0
Otu000106,0,0.015225335,1.258992806,0.287032445,0,0,0.016235348,0.0412442,0.059083549,0.112197468,0.557195725,0.007917656,0.092400092,0.071559551,0.057749224,0.093928785,0.00354208,0.38921573,0.114017438,0.05308701,0.324222937,0.131276666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302371,0,0
Otu000107,0.010889687,1.080998782,0.299760192,0.876125212,0,0,0.009741209,0.054992267,0.067836667,0,0.008316354,0.055423595,0.057750058,0.004472472,0,0.025616941,0.00531312,0.001496984,0.001341382,0,0,0.011934242,0,0.549199085,0.366300366,0,0.497925311,0,0.039793076,0.093119503,0.236867772,0.061544774,0.092558312,1.641710265,0.501341618,0.12496095,0.018700327,0.073800738,0,0.059211013,0,0,0,0.012385435
Otu000108,0,0,0,0,0,0,0,0,0.00218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881811,0,0,0,0.082987552,11.26345609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000109,0.0871175,0.09135201,0,0.042078055,0,0.060422961,0.029223626,0.01031105,0.008753118,0.032056419,0.012474531,0.015835313,0.069300069,0.017889888,0,0.025616941,0.00354208,0,0.002682763,0.005308701,0,0.005967121,0.074645434,0,0.183150183,0.009704969,0,5.609065156,0.009948269,0.010346611,0.027866797,0,0,0,0.035305748,0.093720712,0,0.009225092,0,0,0,0,0,0
Otu000110,0.054448437,0,0,0.097681199,0,0,0.051953112,0.01031105,0.030635914,0,0.145536197,0.08709422,0.057750058,0.111811798,0,0,0.01416832,0.172153111,0.352783367,0.371609067,0.313504823,0.244651968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038721335,0,0
Otu000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088552,0.028442688,0.005365526,0.015926103,0.018756699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027820281,0.007401377,0.015620119,0.004302371,0.213257508,0.004128478
Otu000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527368012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000113,0,0,0,0,0.050352467,0.120845921,0.012988278,0.017185083,0.037200753,0.096169258,0.004158177,0.035629454,0,0,0,0,0.00531312,0.128740588,0.021462106,0.047778309,0.045551983,0.011934242,0,0.04576659,0,0,0,0.079320113,0,0.020693223,0.013933398,0.041029849,0.018511662,0,0.021183449,0.04165365,0.028050491,0.018450185,0,0.148027533,0,0.004302371,0,0.033027826
Otu000114,0,0,0.599520384,0.004508363,0,0,0.00324707,0,0.021882796,0.112197468,0,0,0.011550012,0.026834832,0.363338868,0,0,0.008981901,0.005365526,0,0,0,0,0,0.091575092,0,0.082987552,0,0,0,0,0,0,0,0,0,0.009350164,0,0,0,0,0.034418965,0,0
Otu000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01062624,0.008981901,0,0,0.024115756,0.002983561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202211418,0.137728808,0.008256956
Otu000116,0.076227812,0.213154689,0,0.013525089,0,0.060422961,0.120141572,0.07217735,0.083154624,0.320564193,0.07068901,0.138558987,0.485100485,0.093921911,0.406650786,0.862437025,0.092094078,0.122752653,0.154258887,0.031852206,0.008038585,0.011934242,0.049763623,0.366132723,0.183150183,0,0,0.283286119,0,0.020693223,0,0.061544774,0.148093299,0.090203861,0.098856094,0.052067062,0.074801309,0.018450185,0.01391014,0.059211013,0,0,0,0
Otu000117,0.010889687,0.045676005,0,0,0.00719321,0.120845921,0.019482417,0.0206221,0,0,0.004158177,0,0,0.004472472,0,0,0,0,0,0,0,0,0.124409057,0.04576659,0,0,0,0,1.969757262,0.682876358,1.128605267,1.456559647,0.814513143,0.487100848,0.621381161,0.614391336,0.261804582,0.276752768,0.472944777,0.02220413,0.859106529,0,0,0.037156304
Otu000118,0,0,0.659472422,1.062470883,0.021579629,0,0.110400364,0.03093315,0.177250646,0.064112839,0.024949062,0.003958828,0.127050127,0.026834832,0,0,0.00354208,0.017963803,0.002682763,0,0,0,0,0,0,0,0,0,0,0.010346611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000119,0,0,0.059952038,0.022541815,0,0.362537764,0.253271423,0.374634817,0.765897851,0.224394935,0.128903489,0.150435471,0.207900208,0.603783711,0.146779278,0.017077961,0.030107679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000120,0.261352499,0.137028015,0,0.073636596,0,0.120845921,0.032470695,0.189035917,0.015317957,0.01602821,0.237016092,0.241488519,0.242550243,0.13864663,0.007218653,0.093928785,0.044275999,0.016466819,0.029510396,0.196421936,0.053590568,0.143210908,0,1.14416476,0,0,0.082987552,0.226628895,0.238758456,0.237972064,0.08360039,0.082059698,0.111069974,0.018040772,0.197712188,0.020826825,0.074801309,0.156826568,0.111281124,0.081415143,0.874726648,0,0,0.416976303
Otu000121,0,0,0,0.094675623,0.338080852,0.302114804,0.139623989,0.017185083,0.20788656,0.064112839,0.041581771,0.079176564,0.046200046,0.330962923,0.322433167,0.204935531,0.37900255,0.007484918,0.005365526,0,0,0,0.024881811,0,0,0,0.414937759,0,0.029844807,0.010346611,0.013933398,0.010257462,0.018511662,0.126285405,0.056489196,0.0833073,0.009350164,0.184501845,0.083460843,0,0,0,0,0
Otu000122,0.032669062,0.015225335,0,0.001502788,0,0,0,0.006874033,0,0,0,0,0,0,0,0,0.00354208,0,0.001341382,0,0,0,0.074645434,0.04576659,0,0,0,0,0,0,0.515535739,0.584675351,0.185116623,0.360815443,0.748481853,0.270748724,0.906965872,0.65498155,0.959799694,2.094589594,0.718525461,0.008604741,0,0.041284782
Otu000123,0,0,0,0.007513938,0,0,0.00324707,0.11342155,0.013129677,0,0,1.243072051,0.115500116,0.152064046,0,0.051233883,0.023023519,0,0.001341382,0,0,0,0.024881811,0.137299771,0,0,0,0,3.203342618,0.093119503,0.013933398,0.010257462,0.018511662,0.126285405,0.296568281,0.020826825,0.009350164,0.249077491,0.027820281,0.007401377,0.015620119,0,0,0
Otu000124,0,0,0,0,1.150913538,0.181268882,0.191577102,0.305894484,0.365442689,0.705241225,0.174643436,0.08709422,0.011550012,0.049197191,0.024062177,0.059772863,0.154080476,0.028442688,0.00804829,0,0,0,0,0,0,0,0,0,0.079586152,0.393171236,0.08360039,0.112832085,0.018511662,0.072163089,0.183589888,0.031240237,0.009350164,0,0.01391014,0,0,0,0,0
Otu000125,0,0,0,0.004508363,0,0,0,0,0,0,0,0,0.057750058,0.004472472,0,0,0.00531312,0.010478885,0.005365526,0.180495833,0.308145766,1.315750216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015620119,0.103256895,0.062200107,0
Otu000126,0,0.03045067,0.299760192,0.010519514,0.028772838,0,0.012988278,0.003437017,0,0.048084629,0.029107239,0.007917656,0.023100023,0.013417416,0.139560625,0.042694902,0.01062624,0.011975869,0.101945003,0.11148272,0.08306538,0.164095832,0,2.654462243,0.824175824,0,0.165975104,0.997167139,0.248706725,0.248318676,0.041800195,0.164119397,1.332839689,0.342774671,0.134161842,0.145787775,0.1028518,0.055350554,0.055640562,0.02220413,0,0,0.057757242,0.127982826
Otu000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.911102484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004128478
Otu000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088552,0.025448721,0.016096579,0,0.018756699,0,0,0,0.091575092,1.247088509,2.2406639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060233188,0.297671939,0
Otu000129,0,0.06090134,0,0,0,0,0,0.003437017,0.024071075,0,0.004158177,0.015835313,0.057750058,0.044724719,0,0.093928785,0,0.148201374,0.308517773,0.82815735,0.214362272,0.10442462,0.049763623,0.320366133,0,0,0,0,0,0,0,0,0.018511662,0.018040772,0,0,0,0.009225092,0,0,0,0.043023706,0,0.004128478
Otu000130,0,0,0,0.874622425,0,0,0.081176738,0.075614367,0.00218828,0,0.008316354,0.011876485,0,0.071559551,0.048124353,0.076850824,0.189501275,0.001496984,0,0,0,0,0.024881811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004128478
Otu000131,0,0,0.059952038,0.02554739,0,0,0,0.003437017,0.004376559,0.032056419,0,0.007917656,0,0.013417416,0,0,0.00177104,0.417658418,0.059020791,0.445930881,0.249196141,0.05370409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008604741,0,0.004128478
Otu000132,0.010889687,0,0,0,0.100704935,0.120845921,0.116894503,0.732084551,0.986914088,0.01602821,0.037423593,0,0,0.004472472,0,0,0,0.001496984,0,0,0,0,0,0,0.641025641,0,0,0,0.009948269,0.07242628,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000133,0.04355875,3.090742996,4.016786571,0.184842884,0,0.060422961,0.051953112,0.017185083,0.076589785,0.528930918,0.158010728,0.031670625,0.889350889,0.389105058,0,0,0,0.040418557,0,0,0,0,0,0.04576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000134,0.076227812,0.045676005,0,0.033061329,0,1.027190332,0.259765562,0.096236467,0.032824194,0.01602821,0.024949062,0.245447348,0.727650728,0.39357753,0,0.75996926,0.260342873,0.019460787,0.006706908,0.05308701,0.032154341,0.023868485,0.34834536,0,0,0,0,0,0.109430959,0.082772892,0,0.082059698,0.018511662,0,0.014122299,0,0,0,0,0,0,0,0,0
Otu000135,0,0.015225335,0.539568345,0.030055753,0,0,0.00324707,0,0.024071075,0,0,0,0.023100023,0.026834832,0.014437306,0,0.01062624,0.008981901,0,0,0.010718114,0,0,0,0,0.053377329,0.082987552,0,0,0,0,0,0,0,0,0,0.009350164,0,0,0.029605507,0,0.266746978,0.115514484,0
Otu000136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177104,0.017963803,0.016096579,0.010617402,0.01607717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01391014,0,0,0.185001936,0,0
Otu000137,0,0,0,0.003005575,0,0,0.00324707,0.003437017,0.00218828,0,0,0.015835313,0.023100023,0.080504495,0,0.025616941,0.187730235,0.223050553,0.081824279,0.069013112,0.101822079,0.062654772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302371,0,0
Otu000138,0,0,0,0.114211863,0,0,0.042211904,0.109984533,0.129108495,0.560987338,0.008316354,0.04354711,0,0,0.098654924,0,0.00531312,0.137722489,0.018779343,0.026543505,0.034833869,0.032819166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302371,0,0
Otu000139,0,0,0,0.051094781,0,0,0.022729487,0.140917683,0.045953871,0.048084629,0,0.471100554,0,0.049197191,0.057749224,0.042694902,0.035420799,0.065867277,0,0,0,0,0,0,0,0,0.082987552,0,0,2.307294361,0.153267382,1.128320853,0.185116623,0,0.00706115,0,0,0,0,0,0,0,0,0
Otu000140,0,0,0,0,0,0.181268882,0.233789005,0.147791717,0.277911506,0.048084629,0.024949062,0.205859066,0.034650035,0.031307304,0.004812435,0.00853898,0.01239728,0.288917831,0.038900067,0.084939215,0.053590568,0.047736969,0,0,0,0,0,0,0,0,0.013933398,0,0,0,0,0,0,0,0,0,0,0.004302371,0,0
Otu000141,0,0.03045067,0,0.006011151,0,0,0,0.01031105,0.017506237,0.01602821,0.041581771,0.011876485,0.011550012,0.111811798,0,0.076850824,0.00708416,0.031436655,0.112676056,0.249508945,0.182207931,0.217799922,0,0.320366133,0.183150183,0,0,0.430594901,0.009948269,0.020693223,0,0.020514925,0,0.018040772,0.00706115,0.010413412,0,0.092250923,0.01391014,0,0.031240237,0.004302371,0,0.008256956
Otu000142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177104,0.010478885,0.004024145,0,0.037513398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02220413,0,0.249537495,0.182157455,0.033027826
